-8.0000  0.00000
-7.7500  0.00000
-7.5000  0.00000
-7.2500  0.00000
-7.0000  0.00000
-6.7500  0.00000
-6.5000  0.00000
-6.2500  0.00000
-6.0000  0.00000
-5.7500  0.00000
-5.5000  0.00000
-5.2500  0.00000
-5.0000  0.00000
-4.7500  0.00000
-4.5000  0.00001
-4.2500  0.00003
-4.0000  0.00011
-3.7500  0.00030
-3.5000  0.00078
-3.2500  0.00189
-3.0000  0.00425
-2.7500  0.00891
-2.5000  0.01742
-2.2500  0.03182
-2.0000  0.05435
-1.7500  0.08696
-1.5000  0.13044
-1.2500  0.18359
-1.0000  0.24259
-0.7500  0.30115
-0.5000  0.35134
-0.2500  0.38534
0.0000  0.39739
0.2500  0.38534
0.5000  0.35134
0.7500  0.30115
1.0000  0.24259
1.2500  0.18359
1.5000  0.13044
1.7500  0.08696
2.0000  0.05435
2.2500  0.03182
2.5000  0.01742
2.7500  0.00891
3.0000  0.00425
3.2500  0.00189
3.5000  0.00078
3.7500  0.00030
4.0000  0.00011
4.2500  0.00003
4.5000  0.00001
4.7500  0.00000
5.0000  0.00000
5.2500  0.00000
5.5000  0.00000
5.7500  0.00000
6.0000  0.00000
6.2500  0.00000
6.5000  0.00000
6.7500  0.00000
7.0000  0.00000
7.2500  0.00000
7.5000  0.00000
7.7500  0.00000
8.0000  0.00000
